appointment_id,contact_id,daysmart_contact_id,appointment_date,service,staff_member,duration_minutes,amount_usd,status,location,data_status,import_date
APT-103091,DS-201089,DS-201089,2023-12-30,Color Treatment,Elizabeth Lopez,30,52.32,Completed,Westside,LIVE,2026-04-14
APT-103092,DS-201090,DS-201090,2021-02-06,Color Treatment,Marcus King,30,283.48,Completed,Main Branch,LIVE,2026-04-14
APT-103093,DS-201091,DS-201091,2023-03-12,Haircut,Olivia Ballard,90,220.15,Completed,Westside,LIVE,2026-04-14
APT-103094,DS-201091,DS-201091,2021-03-31,Keratin Treatment,Johnny Arnold,30,141.98,Completed,Downtown,LIVE,2026-04-14
APT-103095,DS-201091,DS-201091,2019-02-20,Consultation,Aaron Andrews,60,119.17,Completed,Online,LIVE,2026-04-14
APT-103096,DS-201091,DS-201091,2020-09-23,Consultation,Cory Moore,30,107.51,Cancelled,Online,LIVE,2026-04-14
APT-103097,DS-201091,DS-201091,2020-08-31,Facial,Kimberly Griffin,60,178.9,No-Show,Online,LIVE,2026-04-14
APT-103098,DS-201091,DS-201091,2025-07-29,Consultation,Kyle Reed,30,199.99,Completed,Westside,LIVE,2026-04-14
APT-103099,DS-201091,DS-201091,2020-01-09,Consultation,Jessica Novak,90,34.69,Completed,Online,LIVE,2026-04-14
APT-103100,DS-201091,DS-201091,2023-10-09,Highlights,Gabrielle Taylor,60,232.67,Completed,Main Branch,LIVE,2026-04-14
APT-103101,DS-201091,DS-201091,2021-06-19,Color Treatment,Abigail Ruiz,90,107.55,Completed,Downtown,LIVE,2026-04-14
APT-103102,DS-201092,DS-201092,2020-08-13,Consultation,Amy Watson,120,211.45,Completed,Online,LIVE,2026-04-14
APT-103103,DS-201092,DS-201092,2021-10-13,Manicure,Robin Boone,90,263.97,No-Show,Downtown,LIVE,2026-04-14
APT-103104,DS-201092,DS-201092,2021-11-24,Haircut,Jesse Owens,45,216.61,No-Show,Main Branch,LIVE,2026-04-14
APT-103105,DS-201092,DS-201092,2021-03-10,Blowout,Karen Clayton,45,146.14,Completed,Main Branch,LIVE,2026-04-14
APT-103106,DS-201092,DS-201092,2023-01-18,Manicure,Elijah Davis,45,141.52,Completed,Downtown,LIVE,2026-04-14
APT-103107,DS-201092,DS-201092,2023-03-16,Blowout,Amy Terry,120,25.21,Completed,Westside,LIVE,2026-04-14
APT-103108,DS-201092,DS-201092,2020-04-23,Highlights,Scott Lamb,30,144.21,No-Show,Downtown,LIVE,2026-04-14
APT-103109,DS-201092,DS-201092,2020-05-14,Haircut,Andrew Cherry,30,222.64,Completed,Online,LIVE,2026-04-14
APT-103110,DS-201092,DS-201092,2022-10-25,Consultation,Emily Morgan,60,37.62,No-Show,Online,LIVE,2026-04-14
APT-103111,DS-201094,DS-201094,2019-07-18,Color Treatment,Steve Frazier,120,175.3,Completed,Main Branch,LIVE,2026-04-14
APT-103112,DS-201094,DS-201094,2024-04-11,Massage,Jennifer Underwood,90,126.55,Cancelled,Westside,LIVE,2026-04-14
APT-103113,DS-201094,DS-201094,2020-07-23,Blowout,Ashley Graham,120,122.7,Completed,Main Branch,LIVE,2026-04-14
APT-103114,DS-201094,DS-201094,2019-12-03,Color Treatment,Nicholas Oconnor,120,106.98,Completed,Main Branch,LIVE,2026-04-14
APT-103115,DS-201094,DS-201094,2019-11-27,Pedicure,Evelyn Francis,90,265.12,Completed,Online,LIVE,2026-04-14
APT-103116,DS-201094,DS-201094,2024-05-18,Color Treatment,Crystal Mason,90,161.34,Completed,Online,LIVE,2026-04-14
APT-103117,DS-201097,DS-201097,2024-02-14,Haircut,Veronica Conner,45,215.13,Completed,Main Branch,LIVE,2026-04-14
APT-103118,DS-201097,DS-201097,2023-02-26,Facial,Julie Montoya,30,82.19,No-Show,Online,LIVE,2026-04-14
APT-103119,DS-201097,DS-201097,2020-01-30,Keratin Treatment,Sabrina Russell,45,209.27,Completed,Downtown,LIVE,2026-04-14
APT-103120,DS-201097,DS-201097,2022-10-18,Color Treatment,Jeremy Rich,60,72.64,Completed,Online,LIVE,2026-04-14
APT-103121,DS-201097,DS-201097,2024-02-14,Blowout,Sue Henderson,90,29.91,Completed,Main Branch,LIVE,2026-04-14
APT-103122,DS-201097,DS-201097,2022-08-24,Pedicure,Kathy Zuniga,120,54.55,Completed,Main Branch,LIVE,2026-04-14
APT-103123,DS-201098,DS-201098,2023-01-22,Massage,Jennifer Harris,60,118.65,Completed,Online,LIVE,2026-04-14
APT-103124,DS-201098,DS-201098,2020-01-07,Keratin Treatment,John Porter,30,141.45,Completed,Main Branch,LIVE,2026-04-14
APT-103125,DS-201098,DS-201098,2025-02-04,Blowout,Joshua Fisher,60,97.34,Completed,Westside,LIVE,2026-04-14
APT-103126,DS-201098,DS-201098,2021-05-04,Blowout,James Watts,30,193.82,Completed,Downtown,LIVE,2026-04-14
APT-103127,DS-201098,DS-201098,2024-09-25,Facial,Natalie Flores,90,245.97,Completed,Westside,LIVE,2026-04-14
APT-103128,DS-201100,DS-201100,2025-10-16,Manicure,Joseph Moses DDS,90,84.89,Completed,Main Branch,LIVE,2026-04-14
APT-103129,DS-201100,DS-201100,2024-12-26,Color Treatment,Tammy Lawrence,30,26.21,Completed,Main Branch,LIVE,2026-04-14
APT-103130,DS-201101,DS-201101,2025-12-13,Consultation,Charles Jacobs,120,45.36,No-Show,Main Branch,LIVE,2026-04-14
APT-103131,DS-201101,DS-201101,2019-07-25,Manicure,Diane Johnson,90,199.1,Completed,Online,LIVE,2026-04-14
APT-103132,DS-201101,DS-201101,2020-03-03,Pedicure,Cody Neal,120,194.65,Completed,Downtown,LIVE,2026-04-14
APT-103133,DS-201101,DS-201101,2020-09-08,Keratin Treatment,Darius Bond,90,140.26,Cancelled,Downtown,LIVE,2026-04-14
APT-103134,DS-201101,DS-201101,2020-11-17,Facial,Sarah Young,60,271.42,Completed,Main Branch,LIVE,2026-04-14
APT-103135,DS-201101,DS-201101,2023-01-22,Massage,Micheal Walker,60,129.92,Completed,Online,LIVE,2026-04-14
APT-103136,DS-201101,DS-201101,2026-02-14,Color Treatment,Peter Savage,30,89.32,No-Show,Main Branch,LIVE,2026-04-14
APT-103137,DS-201101,DS-201101,2022-04-11,Haircut,Meagan Miranda,120,162.12,Completed,Westside,LIVE,2026-04-14
APT-103138,DS-201104,DS-201104,2026-02-11,Manicure,Patricia Weaver,60,231.72,Completed,Main Branch,LIVE,2026-04-14
APT-103139,DS-201106,DS-201106,2021-06-03,Keratin Treatment,Dr. Sarah Cameron MD,30,106.5,Completed,Downtown,LIVE,2026-04-14
APT-103140,DS-201106,DS-201106,2024-03-23,Massage,Laura Doyle,30,209.69,Completed,Westside,LIVE,2026-04-14
APT-103141,DS-201106,DS-201106,2025-04-08,Highlights,Sheri Banks,90,239.91,Completed,Westside,LIVE,2026-04-14
APT-103142,DS-201106,DS-201106,2023-07-26,Manicure,David Gilbert,90,242.84,Completed,Westside,LIVE,2026-04-14
APT-103143,DS-201106,DS-201106,2025-08-26,Massage,Scott Daniels,60,249.12,Completed,Main Branch,LIVE,2026-04-14
APT-103144,DS-201106,DS-201106,2020-03-23,Blowout,Carol Ramirez,90,244.54,Completed,Westside,LIVE,2026-04-14
APT-103145,DS-201107,DS-201107,2019-03-09,Massage,James Martinez,90,189.97,Completed,Westside,LIVE,2026-04-14
APT-103146,DS-201107,DS-201107,2019-04-29,Highlights,Johnathan Martinez,60,130.56,Completed,Online,LIVE,2026-04-14
APT-103147,DS-201107,DS-201107,2023-04-12,Facial,Justin Mejia,60,114.04,Completed,Downtown,LIVE,2026-04-14
APT-103148,DS-201107,DS-201107,2021-04-05,Highlights,Tyrone Williams,30,110.69,Completed,Westside,LIVE,2026-04-14
APT-103149,DS-201107,DS-201107,2022-05-20,Pedicure,Stephen Dunn,45,158.51,Cancelled,Westside,LIVE,2026-04-14
APT-103150,DS-201108,DS-201108,2024-04-16,Manicure,Taylor Mejia,90,158.53,Completed,Online,LIVE,2026-04-14
APT-103151,DS-201108,DS-201108,2023-11-26,Blowout,Brenda Acevedo,90,146.79,Cancelled,Westside,LIVE,2026-04-14
APT-103152,DS-201108,DS-201108,2022-12-21,Manicure,Sharon Wright,120,122.79,Completed,Westside,LIVE,2026-04-14
APT-103153,DS-201109,DS-201109,2020-07-01,Consultation,Mrs. Nicole Cole MD,60,151.01,Completed,Online,LIVE,2026-04-14
APT-103154,DS-201109,DS-201109,2019-08-06,Manicure,Bonnie Jones,90,108.23,Completed,Online,LIVE,2026-04-14
APT-103155,DS-201109,DS-201109,2022-11-22,Highlights,Kerry Roberts,90,115.87,Completed,Online,LIVE,2026-04-14
APT-103156,DS-201109,DS-201109,2024-05-31,Blowout,Logan York,90,194.82,Completed,Main Branch,LIVE,2026-04-14
APT-103157,DS-201110,DS-201110,2024-05-26,Keratin Treatment,Mrs. Gina Owens MD,30,38.8,No-Show,Main Branch,LIVE,2026-04-14
APT-103158,DS-201110,DS-201110,2025-12-16,Facial,Steven Wilson,90,143.4,No-Show,Downtown,LIVE,2026-04-14
APT-103159,DS-201110,DS-201110,2023-01-26,Color Treatment,Lauren Haynes,120,189.36,Cancelled,Downtown,LIVE,2026-04-14
APT-103160,DS-201110,DS-201110,2023-01-13,Blowout,Russell Bowman,60,225.6,No-Show,Main Branch,LIVE,2026-04-14
APT-103161,DS-201110,DS-201110,2019-09-16,Facial,Michelle Ross,60,219.18,Cancelled,Westside,LIVE,2026-04-14
APT-103162,DS-201110,DS-201110,2020-02-17,Haircut,Nicholas Rosario,30,130.73,Completed,Online,LIVE,2026-04-14
APT-103163,DS-201110,DS-201110,2021-05-27,Blowout,Kevin Marquez,120,74.33,Completed,Main Branch,LIVE,2026-04-14
APT-103164,DS-201112,DS-201112,2021-06-09,Facial,Matthew Reynolds,90,237.82,Completed,Westside,LIVE,2026-04-14
APT-103165,DS-201112,DS-201112,2025-08-31,Haircut,Thomas Jones,90,97.69,Completed,Online,LIVE,2026-04-14
APT-103166,DS-201113,DS-201113,2019-07-26,Massage,Tyler Martin,30,175.22,Completed,Online,LIVE,2026-04-14
APT-103167,DS-201113,DS-201113,2019-04-08,Color Treatment,Melinda Powell,60,174.64,Completed,Westside,LIVE,2026-04-14
APT-103168,DS-201113,DS-201113,2020-11-27,Color Treatment,Joe Robertson,90,245.07,No-Show,Online,LIVE,2026-04-14
APT-103169,DS-201113,DS-201113,2021-12-13,Massage,Christine Diaz,90,81.51,Completed,Main Branch,LIVE,2026-04-14
APT-103170,DS-201113,DS-201113,2022-01-05,Manicure,Tonya Obrien,60,170.56,Completed,Westside,LIVE,2026-04-14
APT-103171,DS-201113,DS-201113,2023-07-25,Manicure,Michael Allen,30,28.97,Completed,Downtown,LIVE,2026-04-14
APT-103172,DS-201113,DS-201113,2022-04-09,Pedicure,Mark Miller,90,91.9,Completed,Downtown,LIVE,2026-04-14
APT-103173,DS-201113,DS-201113,2022-08-03,Blowout,Jessica Roach,60,206.91,Completed,Westside,LIVE,2026-04-14
APT-103174,DS-201115,DS-201115,2025-11-27,Massage,Scott Jacobs,60,129.89,Completed,Downtown,LIVE,2026-04-14
APT-103175,DS-201115,DS-201115,2019-01-01,Consultation,Jose Brown,45,184.39,Completed,Online,LIVE,2026-04-14
APT-103176,DS-201115,DS-201115,2020-04-19,Blowout,Heather Hayden,60,257.12,Completed,Westside,LIVE,2026-04-14
APT-103177,DS-201115,DS-201115,2021-01-02,Keratin Treatment,Gregory Munoz Jr.,30,101.68,Completed,Downtown,LIVE,2026-04-14
APT-103178,DS-201115,DS-201115,2022-07-17,Consultation,Jesse Barnes,45,179.16,Cancelled,Westside,LIVE,2026-04-14
APT-103179,DS-201116,DS-201116,2021-07-06,Consultation,Nancy Williams,90,100.5,Cancelled,Main Branch,LIVE,2026-04-14
APT-103180,DS-201116,DS-201116,2021-11-11,Keratin Treatment,Richard Soto,90,278.67,Completed,Online,LIVE,2026-04-14
APT-103181,DS-201116,DS-201116,2020-06-09,Haircut,Mary Carr,30,281.47,Cancelled,Westside,LIVE,2026-04-14
APT-103182,DS-201116,DS-201116,2022-02-05,Massage,Ryan Allen,90,199.57,Cancelled,Online,LIVE,2026-04-14
APT-103183,DS-201118,DS-201118,2022-12-10,Color Treatment,Mark Snyder,60,102.52,Completed,Westside,LIVE,2026-04-14
APT-103184,DS-201118,DS-201118,2025-07-08,Blowout,Robert Robinson,60,250.79,Completed,Main Branch,LIVE,2026-04-14
APT-103185,DS-201118,DS-201118,2019-02-05,Color Treatment,Kevin Jacobson,30,74.65,Completed,Westside,LIVE,2026-04-14
APT-103186,DS-201119,DS-201119,2023-01-11,Pedicure,Maria Wood,30,103.8,Completed,Westside,LIVE,2026-04-14
APT-103187,DS-201119,DS-201119,2022-11-03,Pedicure,Connie Barrett,90,62.29,Completed,Westside,LIVE,2026-04-14
APT-103188,DS-201119,DS-201119,2024-10-18,Blowout,Shelby Hernandez,60,285.6,Completed,Westside,LIVE,2026-04-14
APT-103189,DS-201119,DS-201119,2019-01-24,Pedicure,Angela Lowe,30,60.29,Cancelled,Westside,LIVE,2026-04-14
APT-103190,DS-201119,DS-201119,2022-08-22,Haircut,Frank Dean,60,24.59,Completed,Main Branch,LIVE,2026-04-14
APT-103191,DS-201119,DS-201119,2023-02-08,Highlights,Penny Mitchell DDS,60,266.8,Completed,Westside,LIVE,2026-04-14
APT-103192,DS-201120,DS-201120,2022-09-17,Blowout,Jennifer Scott,60,154.82,Completed,Downtown,LIVE,2026-04-14
APT-103193,DS-201120,DS-201120,2022-12-23,Keratin Treatment,Edward Lee,120,233.89,Cancelled,Downtown,LIVE,2026-04-14
APT-103194,DS-201121,DS-201121,2020-03-02,Facial,Katie Crawford,30,76.01,No-Show,Westside,LIVE,2026-04-14
APT-103195,DS-201121,DS-201121,2024-08-15,Facial,Brittany Soto,120,219.58,Completed,Main Branch,LIVE,2026-04-14
APT-103196,DS-201121,DS-201121,2025-08-09,Manicure,Anthony Johnson,90,210.22,Cancelled,Online,LIVE,2026-04-14
APT-103197,DS-201121,DS-201121,2019-08-09,Color Treatment,Jodi Friedman,45,110.12,Completed,Main Branch,LIVE,2026-04-14
APT-103198,DS-201121,DS-201121,2022-06-04,Massage,Michael Hernandez,30,218.87,No-Show,Downtown,LIVE,2026-04-14
APT-103199,DS-201121,DS-201121,2021-08-27,Facial,Brian Peters,30,277.99,Completed,Westside,LIVE,2026-04-14
APT-103200,DS-201121,DS-201121,2020-03-10,Highlights,Melissa Shields,30,189.48,No-Show,Online,LIVE,2026-04-14
APT-103201,DS-201121,DS-201121,2023-02-05,Facial,Destiny Golden,120,36.5,No-Show,Online,LIVE,2026-04-14
APT-103202,DS-201121,DS-201121,2019-08-14,Highlights,Susan Leach,45,84.34,Completed,Main Branch,LIVE,2026-04-14
APT-103203,DS-201123,DS-201123,2020-08-07,Haircut,William Hill,30,209.17,Completed,Westside,LIVE,2026-04-14
APT-103204,DS-201123,DS-201123,2025-09-24,Highlights,Megan Molina,30,83.65,Completed,Westside,LIVE,2026-04-14
APT-103205,DS-201123,DS-201123,2020-05-25,Manicure,Drew Gilbert,45,205.31,Completed,Main Branch,LIVE,2026-04-14
APT-103206,DS-201127,DS-201127,2021-04-17,Facial,John Pena,30,46.45,No-Show,Downtown,LIVE,2026-04-14
APT-103207,DS-201127,DS-201127,2020-05-04,Massage,Tara Miller,60,82.5,Completed,Westside,LIVE,2026-04-14
APT-103208,DS-201127,DS-201127,2020-04-18,Color Treatment,Kristen Johnson,90,168.65,Completed,Westside,LIVE,2026-04-14
APT-103209,DS-201127,DS-201127,2022-08-21,Keratin Treatment,Derek Parker,120,85.81,Completed,Downtown,LIVE,2026-04-14
APT-103210,DS-201128,DS-201128,2021-03-12,Facial,Pamela Cohen,60,246.65,Completed,Online,LIVE,2026-04-14
APT-103211,DS-201130,DS-201130,2024-01-30,Facial,Colleen Smith,60,55.52,Completed,Downtown,LIVE,2026-04-14
APT-103212,DS-201130,DS-201130,2025-10-09,Haircut,Maria Marshall,120,199.17,Completed,Westside,LIVE,2026-04-14
APT-103213,DS-201130,DS-201130,2022-09-21,Highlights,Joseph Johnson,45,260.92,Completed,Main Branch,LIVE,2026-04-14
APT-103214,DS-201130,DS-201130,2020-03-30,Massage,Rachel Cabrera,30,157.99,Completed,Westside,LIVE,2026-04-14
APT-103215,DS-201130,DS-201130,2020-11-20,Facial,Bryan Peterson,30,84.14,Completed,Main Branch,LIVE,2026-04-14
APT-103216,DS-201130,DS-201130,2025-02-19,Facial,Alexis Kent,120,233.34,Completed,Downtown,LIVE,2026-04-14
APT-103217,DS-201130,DS-201130,2025-11-11,Consultation,Edgar Dodson,120,172.84,Completed,Westside,LIVE,2026-04-14
APT-103218,DS-201131,DS-201131,2026-01-19,Pedicure,Stephanie Villarreal,120,294.66,Completed,Main Branch,LIVE,2026-04-14
APT-103219,DS-201131,DS-201131,2019-10-24,Facial,John Marshall,30,270.53,Completed,Westside,LIVE,2026-04-14
APT-103220,DS-201131,DS-201131,2025-09-13,Consultation,Linda Martin,60,50.22,Completed,Main Branch,LIVE,2026-04-14
APT-103221,DS-201131,DS-201131,2020-01-20,Manicure,William Campbell,120,129.2,Completed,Westside,LIVE,2026-04-14
APT-103222,DS-201131,DS-201131,2025-05-18,Keratin Treatment,Donald Dudley,60,294.7,Cancelled,Westside,LIVE,2026-04-14
APT-103223,DS-201131,DS-201131,2025-09-04,Color Treatment,Kathleen Shepard,90,228.43,No-Show,Westside,LIVE,2026-04-14
APT-103224,DS-201131,DS-201131,2021-03-22,Highlights,Charles Shepherd,90,136.72,Completed,Main Branch,LIVE,2026-04-14
APT-103225,DS-201131,DS-201131,2021-07-24,Massage,Annette Green,90,261.98,Cancelled,Westside,LIVE,2026-04-14
APT-103226,DS-201132,DS-201132,2026-02-13,Manicure,Tina Hill,30,168.68,Completed,Online,LIVE,2026-04-14
APT-103227,DS-201133,DS-201133,2019-03-27,Consultation,Marcus Anderson,60,69.58,No-Show,Online,LIVE,2026-04-14
APT-103228,DS-201133,DS-201133,2026-04-12,Consultation,Aaron Dudley,60,48.16,Completed,Westside,LIVE,2026-04-14
APT-103229,DS-201133,DS-201133,2022-06-16,Blowout,Kathryn Johnson,90,53.28,Completed,Online,LIVE,2026-04-14
APT-103230,DS-201133,DS-201133,2021-07-09,Color Treatment,Kristina Moses,30,133.37,Cancelled,Westside,LIVE,2026-04-14
APT-103231,DS-201133,DS-201133,2022-01-08,Blowout,Bradley Miller,45,184.33,Completed,Online,LIVE,2026-04-14
APT-103232,DS-201133,DS-201133,2019-05-05,Consultation,Sierra Smith,45,273.18,Completed,Westside,LIVE,2026-04-14
APT-103233,DS-201134,DS-201134,2021-08-12,Manicure,Rachel Bradshaw,45,31.05,Completed,Main Branch,LIVE,2026-04-14
APT-103234,DS-201134,DS-201134,2024-09-08,Haircut,Jacob Patterson,60,217.29,Completed,Westside,LIVE,2026-04-14
APT-103235,DS-201134,DS-201134,2024-08-02,Manicure,Jessica Johnson,60,86.39,Completed,Main Branch,LIVE,2026-04-14
APT-103236,DS-201135,DS-201135,2024-09-20,Highlights,Alejandro Bass,30,291.57,Completed,Westside,LIVE,2026-04-14
APT-103237,DS-201135,DS-201135,2020-11-14,Highlights,David Harper,120,298.03,Cancelled,Downtown,LIVE,2026-04-14
APT-103238,DS-201135,DS-201135,2020-02-09,Color Treatment,Heather Montoya,45,230.86,Completed,Downtown,LIVE,2026-04-14
APT-103239,DS-201135,DS-201135,2020-09-18,Massage,Lisa Garcia,45,123.23,Completed,Westside,LIVE,2026-04-14
APT-103240,DS-201135,DS-201135,2025-10-22,Haircut,Steven Fletcher,90,80.95,Completed,Downtown,LIVE,2026-04-14
APT-103241,DS-201135,DS-201135,2024-12-09,Consultation,Kristin Cervantes,60,298.23,Completed,Downtown,LIVE,2026-04-14
APT-103242,DS-201135,DS-201135,2021-01-29,Keratin Treatment,Rick Banks,30,77.97,Completed,Online,LIVE,2026-04-14
APT-103243,DS-201136,DS-201136,2025-10-27,Haircut,Shannon Ramsey,120,94.69,Completed,Westside,LIVE,2026-04-14
APT-103244,DS-201137,DS-201137,2021-09-11,Manicure,Jennifer Porter,60,259.97,Completed,Online,LIVE,2026-04-14
APT-103245,DS-201137,DS-201137,2023-09-15,Consultation,Edward Lopez,60,83.18,Cancelled,Downtown,LIVE,2026-04-14
APT-103246,DS-201137,DS-201137,2019-10-08,Haircut,Jennifer Phillips,60,27.9,Cancelled,Online,LIVE,2026-04-14
APT-103247,DS-201137,DS-201137,2019-08-25,Facial,James Smith,60,253.82,Cancelled,Main Branch,LIVE,2026-04-14
APT-103248,DS-201137,DS-201137,2022-07-28,Pedicure,Andrew Gallegos,45,158.53,Completed,Online,LIVE,2026-04-14
APT-103249,DS-201141,DS-201141,2020-08-02,Facial,Allen Villa,120,290.5,No-Show,Downtown,LIVE,2026-04-14
APT-103250,DS-201141,DS-201141,2020-09-20,Blowout,Samantha Taylor,60,228.26,Completed,Downtown,LIVE,2026-04-14
APT-103251,DS-201141,DS-201141,2020-08-18,Massage,Gabrielle Espinoza,60,279.48,Cancelled,Main Branch,LIVE,2026-04-14
APT-103252,DS-201141,DS-201141,2021-02-02,Manicure,Theodore Crawford,120,157.22,Cancelled,Westside,LIVE,2026-04-14
APT-103253,DS-201141,DS-201141,2019-01-14,Massage,Amy Castaneda,30,130.68,Cancelled,Online,LIVE,2026-04-14
APT-103254,DS-201141,DS-201141,2023-11-21,Haircut,Tiffany Le,60,178.82,Cancelled,Westside,LIVE,2026-04-14
APT-103255,DS-201142,DS-201142,2019-08-22,Keratin Treatment,Stacey Turner,30,253.51,Completed,Online,LIVE,2026-04-14
APT-103256,DS-201142,DS-201142,2020-02-26,Haircut,Sarah Stewart,60,77.95,Completed,Main Branch,LIVE,2026-04-14
APT-103257,DS-201144,DS-201144,2025-03-14,Keratin Treatment,Kristin Sparks,30,45.99,No-Show,Online,LIVE,2026-04-14
APT-103258,DS-201144,DS-201144,2024-09-09,Massage,Darren Holt,60,297.28,Completed,Downtown,LIVE,2026-04-14
APT-103259,DS-201144,DS-201144,2023-06-18,Haircut,Amanda Miller,60,177.27,Completed,Westside,LIVE,2026-04-14
APT-103260,DS-201144,DS-201144,2025-03-02,Keratin Treatment,Lance Farrell,60,67.63,Completed,Downtown,LIVE,2026-04-14
APT-103261,DS-201144,DS-201144,2020-09-27,Blowout,Amy Guerra,60,166.31,Completed,Downtown,LIVE,2026-04-14
APT-103262,DS-201144,DS-201144,2025-03-15,Haircut,John Meyer,120,214.56,No-Show,Online,LIVE,2026-04-14
APT-103263,DS-201144,DS-201144,2020-07-26,Manicure,Cassandra Palmer,120,275.72,Completed,Main Branch,LIVE,2026-04-14
APT-103264,DS-201144,DS-201144,2022-06-25,Haircut,Fernando Gonzalez,30,182.77,Completed,Online,LIVE,2026-04-14
APT-103265,DS-201145,DS-201145,2021-11-21,Massage,Dawn Orozco,60,286.56,Cancelled,Westside,LIVE,2026-04-14
APT-103266,DS-201145,DS-201145,2019-07-30,Color Treatment,Gloria Gordon,45,102.82,Cancelled,Online,LIVE,2026-04-14
APT-103267,DS-201145,DS-201145,2020-08-30,Massage,Terri Griffin,90,129.64,Completed,Main Branch,LIVE,2026-04-14
APT-103268,DS-201145,DS-201145,2024-02-17,Color Treatment,Richard Walker,90,170.43,Completed,Westside,LIVE,2026-04-14
APT-103269,DS-201146,DS-201146,2020-10-22,Facial,Amy Combs,30,118.77,Completed,Westside,LIVE,2026-04-14
APT-103270,DS-201146,DS-201146,2019-09-20,Keratin Treatment,Alejandra Brown,45,42.82,Completed,Main Branch,LIVE,2026-04-14
APT-103271,DS-201146,DS-201146,2020-12-25,Facial,John Cortez,120,88.72,No-Show,Online,LIVE,2026-04-14
APT-103272,DS-201146,DS-201146,2020-12-23,Highlights,Ann Anderson,45,179.71,No-Show,Westside,LIVE,2026-04-14
APT-103273,DS-201146,DS-201146,2020-01-12,Blowout,Renee Davis,45,134.32,Completed,Online,LIVE,2026-04-14
APT-103274,DS-201146,DS-201146,2022-04-08,Pedicure,Heather Watkins,120,211.95,Completed,Main Branch,LIVE,2026-04-14
APT-103275,DS-201147,DS-201147,2023-06-22,Consultation,Blake Manning,90,88.34,No-Show,Downtown,LIVE,2026-04-14
APT-103276,DS-201147,DS-201147,2025-07-06,Pedicure,Evan Hansen,30,162.73,Completed,Downtown,LIVE,2026-04-14
APT-103277,DS-201147,DS-201147,2022-05-07,Blowout,Travis Harris,60,179.36,No-Show,Main Branch,LIVE,2026-04-14
APT-103278,DS-201147,DS-201147,2025-01-10,Color Treatment,Melissa Roberts,90,128.47,Completed,Online,LIVE,2026-04-14
APT-103279,DS-201147,DS-201147,2022-11-18,Manicure,Michael Taylor,90,187.73,Completed,Online,LIVE,2026-04-14
APT-103280,DS-201147,DS-201147,2022-03-06,Haircut,Darrell Chapman,120,244.21,Completed,Online,LIVE,2026-04-14
APT-103281,DS-201148,DS-201148,2020-07-16,Consultation,James Nicholson,120,62.91,Completed,Westside,LIVE,2026-04-14
APT-103282,DS-201148,DS-201148,2024-07-01,Color Treatment,Donald Smith,45,232.43,Cancelled,Westside,LIVE,2026-04-14
